OMR_Flow,channel_id,channel_number,node,Alt,length,upnode,downnode,group,overlap
-3500,110,122,232,NAA,6142,232,103,medmed,0.912165649064981
-3500,110,122,232,NAA,6142,232,103,medhi,0.8805499490536582
-3500,110,122,232,NAA,6142,232,103,hilo,0.9326669483006788
-3500,110,122,232,NAA,6142,232,103,himed,0.9103554674121946
-3500,110,122,232,NAA,6142,232,103,hihi,0.8496715039507113
-3500,111,123,101,NAA,7396,101,103,lolo,0.9174493569605452
-3500,111,123,101,NAA,7396,101,103,lomed,0.9012359906888644
-3500,111,123,101,NAA,7396,101,103,lohi,0.8967193753156978
-3500,111,123,101,NAA,7396,101,103,medlo,0.9016760566591852
-3500,111,123,101,NAA,7396,101,103,medmed,0.8847790842732676
-3500,111,123,101,NAA,7396,101,103,medhi,0.8518346063496778
-3500,111,123,101,NAA,7396,101,103,hilo,0.9166040811882694
-3500,111,123,101,NAA,7396,101,103,himed,0.8903473337524695
-3500,111,123,101,NAA,7396,101,103,hihi,0.8190362322078193
-3500,112,124,103,NAA,7062,103,38,lolo,0.927188189152563
-3500,112,124,103,NAA,7062,103,38,lomed,0.9154539904609944
-3500,112,124,103,NAA,7062,103,38,lohi,0.9119812734873708
-3500,112,124,103,NAA,7062,103,38,medlo,0.9169901370483604
-3500,112,124,103,NAA,7062,103,38,medmed,0.9019926435050512
-3500,112,124,103,NAA,7062,103,38,medhi,0.8824578204105342
-3500,112,124,103,NAA,7062,103,38,hilo,0.9265786625304422
-3500,112,124,103,NAA,7062,103,38,himed,0.912364995234244
-3500,112,124,103,NAA,7062,103,38,hihi,0.8805456684955629
-3500,113,125,52,NAA,4937,52,104,lolo,0.7987521951139712
-3500,113,125,52,NAA,4937,52,104,lomed,0.7778918001065718
-3500,113,125,52,NAA,4937,52,104,lohi,0.8488624028285645
-3500,113,125,52,NAA,4937,52,104,medlo,0.643125669279515
-3500,113,125,52,NAA,4937,52,104,medmed,0.6892554377946378
-3500,113,125,52,NAA,4937,52,104,medhi,0.662057500361931
-3500,113,125,52,NAA,4937,52,104,hilo,0.6930141891742246
-3500,113,125,52,NAA,4937,52,104,himed,0.6936991600535539
-3500,113,125,52,NAA,4937,52,104,hihi,0.7855202704467392
-3500,114,126,104,NAA,8246,104,105,lolo,0.7780743386990547
-3500,114,126,104,NAA,8246,104,105,lomed,0.7542453112055123
-3500,114,126,104,NAA,8246,104,105,lohi,0.8430321512161054
-3500,114,126,104,NAA,8246,104,105,medlo,0.6434905630982144
-3500,114,126,104,NAA,8246,104,105,medmed,0.6967660421739386
-3500,114,126,104,NAA,8246,104,105,medhi,0.7165077966273397
-3500,114,126,104,NAA,8246,104,105,hilo,0.7032254140499435
-3500,114,126,104,NAA,8246,104,105,himed,0.7357735447726024
-3500,114,126,104,NAA,8246,104,105,hihi,0.8067003550377088
-3500,115,127,105,NAA,5267,105,106,lolo,0.7926529536907636
-3500,115,127,105,NAA,5267,105,106,lomed,0.7868438713122456
-3500,115,127,105,NAA,5267,105,106,lohi,0.8734709059427377
-3500,115,127,105,NAA,5267,105,106,medlo,0.7284130825993523
-3500,115,127,105,NAA,5267,105,106,medmed,0.7163440960367623
-3500,115,127,105,NAA,5267,105,106,medhi,0.7893476747579191
-3500,115,127,105,NAA,5267,105,106,hilo,0.7735309217965535
-3500,115,127,105,NAA,5267,105,106,himed,0.74724917863003
-3500,115,127,105,NAA,5267,105,106,hihi,0.8431903355007032
-3500,116,128,106,NAA,8409,106,107,lolo,0.821731656197668
-3500,116,128,106,NAA,8409,106,107,lomed,0.8074752726429143
-3500,116,128,106,NAA,8409,106,107,lohi,0.8780316545734321
-3500,116,128,106,NAA,8409,106,107,medlo,0.7830950457346951
-3500,116,128,106,NAA,8409,106,107,medmed,0.7634734525311796
-3500,116,128,106,NAA,8409,106,107,medhi,0.8196515236462775
-3500,116,128,106,NAA,8409,106,107,hilo,0.8159370198554615
-3500,116,128,106,NAA,8409,106,107,himed,0.7871983014715126
-3500,116,128,106,NAA,8409,106,107,hihi,0.8529299626073301
-3500,117,129,107,NAA,5691,107,108,lolo,0.8464746690739429
-3500,117,129,107,NAA,5691,107,108,lomed,0.8221296207574565
-3500,117,129,107,NAA,5691,107,108,lohi,0.8727266733386272
-3500,117,129,107,NAA,5691,107,108,medlo,0.8161271714892653
-3500,117,129,107,NAA,5691,107,108,medmed,0.7927522718592245
-3500,117,129,107,NAA,5691,107,108,medhi,0.8472280513229338
-3500,117,129,107,NAA,5691,107,108,hilo,0.8402714543471087
-3500,117,129,107,NAA,5691,107,108,himed,0.8086788560941015
-3500,117,129,107,NAA,5691,107,108,hihi,0.864672690689988
-3500,118,130,108,NAA,7026,108,109,lolo,0.8579008988156944
-3500,118,130,108,NAA,7026,108,109,lomed,0.8375993376369683
-3500,118,130,108,NAA,7026,108,109,lohi,0.8698593273590761
-3500,118,130,108,NAA,7026,108,109,medlo,0.8333890100646174
-3500,118,130,108,NAA,7026,108,109,medmed,0.813206393411812
-3500,118,130,108,NAA,7026,108,109,medhi,0.8603357258504005
-3500,118,130,108,NAA,7026,108,109,hilo,0.8552408248091325
-3500,118,130,108,NAA,7026,108,109,himed,0.8267482696770434
-3500,118,130,108,NAA,7026,108,109,hihi,0.8704962287061263
-3500,119,131,109,NAA,5640,109,110,lolo,0.8632908950941203
-3500,119,131,109,NAA,5640,109,110,lomed,0.8479333400908093
-3500,119,131,109,NAA,5640,109,110,lohi,0.8666503964605228
-3500,119,131,109,NAA,5640,109,110,medlo,0.8458914401365066
-3500,119,131,109,NAA,5640,109,110,medmed,0.8244434422277178
-3500,119,131,109,NAA,5640,109,110,medhi,0.8596165483669838
-3500,119,131,109,NAA,5640,109,110,hilo,0.8694928485201207
-3500,119,131,109,NAA,5640,109,110,himed,0.8376552413534996
-3500,119,131,109,NAA,5640,109,110,hihi,0.8659621404459099
-3500,120,132,110,NAA,5447,110,111,lolo,0.8692012916594442
-3500,120,132,110,NAA,5447,110,111,lomed,0.8611328913659425
-3500,120,132,110,NAA,5447,110,111,lohi,0.8583686379481347
-3500,120,132,110,NAA,5447,110,111,medlo,0.8581338815476361
-3500,120,132,110,NAA,5447,110,111,medmed,0.8387834126271175
-3500,120,132,110,NAA,5447,110,111,medhi,0.864493546906824
-3500,120,132,110,NAA,5447,110,111,hilo,0.8779929286602017
-3500,120,132,110,NAA,5447,110,111,himed,0.8473266636440753
-3500,120,132,110,NAA,5447,110,111,hihi,0.8582080894793092
-3500,121,133,111,NAA,6823,111,112,lolo,0.8754159168837894
-3500,121,133,111,NAA,6823,111,112,lomed,0.8697431927061695
-3500,121,133,111,NAA,6823,111,112,lohi,0.858612581350175
-3500,121,133,111,NAA,6823,111,112,medlo,0.8679872041416669
-3500,121,133,111,NAA,6823,111,112,medmed,0.8491886965731273
-3500,121,133,111,NAA,6823,111,112,medhi,0.8679167281876127
-3500,121,133,111,NAA,6823,111,112,hilo,0.8859095073221372
-3500,121,133,111,NAA,6823,111,112,himed,0.8578329545147122
-3500,121,133,111,NAA,6823,111,112,hihi,0.857902669167324
-3500,122,134,112,NAA,7627,112,113,lolo,0.8811610277748657
-3500,122,134,112,NAA,7627,112,113,lomed,0.8722457565148959
-3500,122,134,112,NAA,7627,112,113,lohi,0.8619107998904998
-3500,122,134,112,NAA,7627,112,113,medlo,0.8820264818648265
-3500,122,134,112,NAA,7627,112,113,medmed,0.8644093677180867
-3500,122,134,112,NAA,7627,112,113,medhi,0.8748110952075605
-3500,122,134,112,NAA,7627,112,113,hilo,0.8993209241172545
-3500,122,134,112,NAA,7627,112,113,himed,0.8722631143002519
-3500,122,134,112,NAA,7627,112,113,hihi,0.8620655620658804
-3500,123,135,113,NAA,4427,113,114,lolo,0.7456091970433526
-3500,123,135,113,NAA,4427,113,114,lomed,0.700777268753679
-3500,123,135,113,NAA,4427,113,114,lohi,0.6064911302360677
-3500,123,135,113,NAA,4427,113,114,medlo,0.6982479816930859
-3500,123,135,113,NAA,4427,113,114,medmed,0.6567439388677659
-3500,123,135,113,NAA,4427,113,114,medhi,0.571009785738915
-3500,123,135,113,NAA,4427,113,114,hilo,0.7440759304957394
-3500,123,135,113,NAA,4427,113,114,himed,0.6725663478091076
-3500,123,135,113,NAA,4427,113,114,hihi,0.5109281667526523
-3500,124,136,114,NAA,2266,114,115,lolo,0.7530675359431528
-3500,124,136,114,NAA,2266,114,115,lomed,0.7130450823090194
-3500,124,136,114,NAA,2266,114,115,lohi,0.6249015540466575
-3500,124,136,114,NAA,2266,114,115,medlo,0.7101204477979344
-3500,124,136,114,NAA,2266,114,115,medmed,0.668349802691202
-3500,124,136,114,NAA,2266,114,115,medhi,0.5847043711253131
-3500,124,136,114,NAA,2266,114,115,hilo,0.7534949856869471
-3500,124,136,114,NAA,2266,114,115,himed,0.6843542913902221
-3500,124,136,114,NAA,2266,114,115,hihi,0.522983886436625
-3500,125,137,115,NAA,3983,115,116,lolo,0.7566322882256484
-3500,125,137,115,NAA,3983,115,116,lomed,0.7178558921031949
-3500,125,137,115,NAA,3983,115,116,lohi,0.6332237019733918
-3500,125,137,115,NAA,3983,115,116,medlo,0.716376411069809
-3500,125,137,115,NAA,3983,115,116,medmed,0.6758017893903013
-3500,125,137,115,NAA,3983,115,116,medhi,0.5904392893516662
-3500,125,137,115,NAA,3983,115,116,hilo,0.7579871923874602
-3500,125,137,115,NAA,3983,115,116,himed,0.6913175071192452
-3500,125,137,115,NAA,3983,115,116,hihi,0.5264743944478598
-3500,126,138,116,NAA,7131,116,117,lolo,0.7633750329618187
-3500,126,138,116,NAA,7131,116,117,lomed,0.7276677865634922
-3500,126,138,116,NAA,7131,116,117,lohi,0.6475897420888471
-3500,126,138,116,NAA,7131,116,117,medlo,0.7258211410185049
-3500,126,138,116,NAA,7131,116,117,medmed,0.6858184637951671
-3500,126,138,116,NAA,7131,116,117,medhi,0.6019846708033321
-3500,126,138,116,NAA,7131,116,117,hilo,0.7654147727746845
-3500,126,138,116,NAA,7131,116,117,himed,0.7012548919130054
-3500,126,138,116,NAA,7131,116,117,hihi,0.5374213729364077
-3500,127,139,117,NAA,2294,117,118,lolo,0.7839976507639406
-3500,127,139,117,NAA,2294,117,118,lomed,0.7549705007740103
-3500,127,139,117,NAA,2294,117,118,lohi,0.6911119215825567
-3500,127,139,117,NAA,2294,117,118,medlo,0.7541867571677932
-3500,127,139,117,NAA,2294,117,118,medmed,0.719189888535917
-3500,127,139,117,NAA,2294,117,118,medhi,0.6370167044208369
-3500,127,139,117,NAA,2294,117,118,hilo,0.7884574817747219
-3500,127,139,117,NAA,2294,117,118,himed,0.7340813849028065
-3500,127,139,117,NAA,2294,117,118,hihi,0.5719846273808266
-3500,128,140,118,NAA,6283,118,120,lolo,0.7911563821892981
-3500,128,140,118,NAA,6283,118,120,lomed,0.7631445832062344
-3500,128,140,118,NAA,6283,118,120,lohi,0.7027900969685434
-3500,128,140,118,NAA,6283,118,120,medlo,0.7626273077274542
-3500,128,140,118,NAA,6283,118,120,medmed,0.7289218316470404
-3500,128,140,118,NAA,6283,118,120,medhi,0.6478525976896232
-3500,128,140,118,NAA,6283,118,120,hilo,0.7943746384138762
-3500,128,140,118,NAA,6283,118,120,himed,0.7422699685830847
-3500,128,140,118,NAA,6283,118,120,hihi,0.5844414584314259
-3500,129,141,118,NAA,3789,118,119,lolo,0.7838284701999917
-3500,129,141,118,NAA,3789,118,119,lomed,0.7552675470164247
-3500,129,141,118,NAA,3789,118,119,lohi,0.6918923545828914
-3500,129,141,118,NAA,3789,118,119,medlo,0.7536879393937961
-3500,129,141,118,NAA,3789,118,119,medmed,0.718424627360251
-3500,129,141,118,NAA,3789,118,119,medhi,0.636767690682983
-3500,129,141,118,NAA,3789,118,119,hilo,0.7887945202135362
-3500,129,141,118,NAA,3789,118,119,himed,0.7337891841110491
-3500,129,141,118,NAA,3789,118,119,hihi,0.5718350243761655
-3500,130,142,119,NAA,5345,119,120,lolo,0.7933396638160338
-3500,130,142,119,NAA,5345,119,120,lomed,0.7657010430284032
-3500,130,142,119,NAA,5345,119,120,lohi,0.7089817430563319
-3500,130,142,119,NAA,5345,119,120,medlo,0.7655224015845383
-3500,130,142,119,NAA,5345,119,120,medmed,0.7331027713957247
-3500,130,142,119,NAA,5345,119,120,medhi,0.6508356610704292
-3500,130,142,119,NAA,5345,119,120,hilo,0.7981136581984802
-3500,130,142,119,NAA,5345,119,120,himed,0.7463979080215211
-3500,130,142,119,NAA,5345,119,120,hihi,0.5855612967508106
-3500,131,143,120,NAA,3379,120,121,lolo,0.7996553318629075
-3500,131,143,120,NAA,3379,120,121,lomed,0.7728800193128191
-3500,131,143,120,NAA,3379,120,121,lohi,0.7189863444429151
-3500,131,143,120,NAA,3379,120,121,medlo,0.7725907864122047
-3500,131,143,120,NAA,3379,120,121,medmed,0.7412278710628419
-3500,131,143,120,NAA,3379,120,121,medhi,0.6612148265414582
-3500,131,143,120,NAA,3379,120,121,hilo,0.8029627885256396
-3500,131,143,120,NAA,3379,120,121,himed,0.752769368727777
-3500,131,143,120,NAA,3379,120,121,hihi,0.598872841776735
-3500,132,144,121,NAA,2708,121,122,lolo,0.8017227899096949
-3500,132,144,121,NAA,2708,121,122,lomed,0.7764377274581957
-3500,132,144,121,NAA,2708,121,122,lohi,0.7332028585017099
-3500,132,144,121,NAA,2708,121,122,medlo,0.7753913991122805
-3500,132,144,121,NAA,2708,121,122,medmed,0.74621962813849
-3500,132,144,121,NAA,2708,121,122,medhi,0.6691261080852828
-3500,132,144,121,NAA,2708,121,122,hilo,0.8068381078580753
-3500,132,144,121,NAA,2708,121,122,himed,0.757904129447789
-3500,132,144,121,NAA,2708,121,122,hihi,0.6066795409899569
-3500,133,145,123,NAA,2818,123,121,lolo,0.8105496714641891
-3500,133,145,123,NAA,2818,123,121,lomed,0.7851122502845368
-3500,133,145,123,NAA,2818,123,121,lohi,0.7390539027511456
-3500,133,145,123,NAA,2818,123,121,medlo,0.7853226452162478
-3500,133,145,123,NAA,2818,123,121,medmed,0.7578540928984754
-3500,133,145,123,NAA,2818,123,121,medhi,0.680246208638647
-3500,133,145,123,NAA,2818,123,121,hilo,0.8135879337847913
-3500,133,145,123,NAA,2818,123,121,himed,0.7673497062244059
-3500,133,145,123,NAA,2818,123,121,hihi,0.6189723035451072
-3500,134,146,122,NAA,3053,122,123,lolo,0.829391240297743
-3500,134,146,122,NAA,3053,122,123,lomed,0.804596421908577
-3500,134,146,122,NAA,3053,122,123,lohi,0.7639050133308849
-3500,134,146,122,NAA,3053,122,123,medlo,0.8092601972081157
-3500,134,146,122,NAA,3053,122,123,medmed,0.791206169908285
-3500,134,146,122,NAA,3053,122,123,medhi,0.7073626943230283
-3500,134,146,122,NAA,3053,122,123,hilo,0.8292018980310196
-3500,134,146,122,NAA,3053,122,123,himed,0.7887954587715765
-3500,134,146,122,NAA,3053,122,123,hihi,0.6372385784086906
-3500,135,147,123,NAA,3804,123,124,lolo,0.8126969104990532
-3500,135,147,123,NAA,3804,123,124,lomed,0.7870721752526675
-3500,135,147,123,NAA,3804,123,124,lohi,0.7425533862921887
-3500,135,147,123,NAA,3804,123,124,medlo,0.7875422646112321
-3500,135,147,123,NAA,3804,123,124,medmed,0.7601717798619334
-3500,135,147,123,NAA,3804,123,124,medhi,0.6830569814799895
-3500,135,147,123,NAA,3804,123,124,hilo,0.81539082779829275
-3500,135,147,123,NAA,3804,123,124,himed,0.7698464658841323
-3500,135,147,123,NAA,3804,123,124,hihi,0.6227253211515986
-3500,136,148,122,NAA,4423,122,124,lolo,0.8062664253666553
-3500,136,148,122,NAA,4423,122,124,lomed,0.7813812364063392
-3500,136,148,122,NAA,4423,122,124,lohi,0.7397509246028098
-3500,136,148,122,NAA,4423,122,124,medlo,0.7808154801001914
-3500,136,148,122,NAA,4423,122,124,medmed,0.7532562820421884
-3500,136,148,122,NAA,4423,122,124,medhi,0.6770816322067568
-3500,136,148,122,NAA,4423,122,124,hilo,0.811398887875771
-3500,136,148,122,NAA,4423,122,124,himed,0.7630493148725664
-3500,136,148,122,NAA,4423,122,124,hihi,0.614826634617593
-3500,137,149,124,NAA,4373,124,125,lolo,0.8122895038664387
-3500,137,149,124,NAA,4373,124,125,lomed,0.7876826742103271
-3500,137,149,124,NAA,4373,124,125,lohi,0.7552913747711926
-3500,137,149,124,NAA,4373,124,125,medlo,0.7896469563205193
-3500,137,149,124,NAA,4373,124,125,medmed,0.7635873147754041
-3500,137,149,124,NAA,4373,124,125,medhi,0.691048886968536
-3500,137,149,124,NAA,4373,124,125,hilo,0.8201147020426173
-3500,137,149,124,NAA,4373,124,125,himed,0.7714920390101384
-3500,137,149,124,NAA,4373,124,125,hihi,0.6313675759561234
-3500,138,150,125,NAA,4354,125,126,lolo,0.8116395887027333
-3500,138,150,125,NAA,4354,125,126,lomed,0.7805531156268759
-3500,138,150,125,NAA,4354,125,126,lohi,0.7496256750963016
-3500,138,150,125,NAA,4354,125,126,medlo,0.7863910208681125
-3500,138,150,125,NAA,4354,125,126,medmed,0.7590173784958452
-3500,138,150,125,NAA,4354,125,126,medhi,0.6828717144940722
-3500,138,150,125,NAA,4354,125,126,hilo,0.8158180956145417
-3500,138,150,125,NAA,4354,125,126,himed,0.7657316333020184
-3500,138,150,125,NAA,4354,125,126,hihi,0.6241942338698978
-3500,139,151,126,NAA,4217,126,127,lolo,0.8172937607742887
-3500,139,151,126,NAA,4217,126,127,lomed,0.7864383700987352
-3500,139,151,126,NAA,4217,126,127,lohi,0.7594607195736914
-3500,139,151,126,NAA,4217,126,127,medlo,0.7925346001039861
-3500,139,151,126,NAA,4217,126,127,medmed,0.7657358516432644
-3500,139,151,126,NAA,4217,126,127,medhi,0.6919517761238305
-3500,139,151,126,NAA,4217,126,127,hilo,0.82132635700868
-3500,139,151,126,NAA,4217,126,127,himed,0.7722110518550078
-3500,139,151,126,NAA,4217,126,127,hihi,0.6343391851618346
-3500,140,152,127,NAA,3731,127,128,lolo,0.879185355852961
-3500,140,152,127,NAA,3731,127,128,lomed,0.8556210868826305
-3500,140,152,127,NAA,3731,127,128,lohi,0.8488619144287262
-3500,140,152,127,NAA,3731,127,128,medlo,0.8606655676882774
-3500,140,152,127,NAA,3731,127,128,medmed,0.840509827507274
-3500,140,152,127,NAA,3731,127,128,medhi,0.7909497093889011
-3500,140,152,127,NAA,3731,127,128,hilo,0.8810399460306269
-3500,140,152,127,NAA,3731,127,128,himed,0.8449788123213191
-3500,140,152,127,NAA,3731,127,128,hihi,0.745356505968821
-3500,141,153,128,NAA,3312,128,129,lolo,0.8834925318514775
-3500,141,153,128,NAA,3312,128,129,lomed,0.8602076438222337
-3500,141,153,128,NAA,3312,128,129,lohi,0.8550782606331724
-3500,141,153,128,NAA,3312,128,129,medlo,0.8651898949136783
-3500,141,153,128,NAA,3312,128,129,medmed,0.8453425472242245
-3500,141,153,128,NAA,3312,128,129,medhi,0.7980197416685426
-3500,141,153,128,NAA,3312,128,129,hilo,0.8850852547912108
-3500,141,153,128,NAA,3312,128,129,himed,0.8498453939688176
-3500,141,153,128,NAA,3312,128,129,hihi,0.7538823726406081
-3500,142,154,129,NAA,3980,129,130,lolo,0.8592565626349442
-3500,142,154,129,NAA,3980,129,130,lomed,0.8358557934698859
-3500,142,154,129,NAA,3980,129,130,lohi,0.8125878600758288
-3500,142,154,129,NAA,3980,129,130,medlo,0.8394214408027322
-3500,142,154,129,NAA,3980,129,130,medmed,0.8188476481189783
-3500,142,154,129,NAA,3980,129,130,medhi,0.7551553125316217
-3500,142,154,129,NAA,3980,129,130,hilo,0.8541662904040261
-3500,142,154,129,NAA,3980,129,130,himed,0.8181889274490335
-3500,142,154,129,NAA,3980,129,130,hihi,0.7038614688479833
-3500,143,155,130,NAA,2616,130,131,lolo,0.8795580100674957
-3500,143,155,130,NAA,2616,130,131,lomed,0.8563126616339545
-3500,143,155,130,NAA,2616,130,131,lohi,0.8518463788401294
-3500,143,155,130,NAA,2616,130,131,medlo,0.8603407143369661
-3500,143,155,130,NAA,2616,130,131,medmed,0.8394119155472175
-3500,143,155,130,NAA,2616,130,131,medhi,0.7933550217312748
-3500,143,155,130,NAA,2616,130,131,hilo,0.878277467643158
-3500,143,155,130,NAA,2616,130,131,himed,0.8434823388075458
-3500,143,155,130,NAA,2616,130,131,hihi,0.7486126765272216
-3500,144,156,130,NAA,2593,130,132,lolo,0.8869497656747255
-3500,144,156,130,NAA,2593,130,132,lomed,0.8655901694040188
-3500,144,156,130,NAA,2593,130,132,lohi,0.8613465319681538
-3500,144,156,130,NAA,2593,130,132,medlo,0.868428698910635
-3500,144,156,130,NAA,2593,130,132,medmed,0.8487318890364028
-3500,144,156,130,NAA,2593,130,132,medhi,0.8056938041999913
-3500,144,156,130,NAA,2593,130,132,hilo,0.8867966363896059
-3500,144,156,130,NAA,2593,130,132,himed,0.8530325312490844
-3500,144,156,130,NAA,2593,130,132,hihi,0.7624192892034475
-3500,145,157,131,NAA,2775,131,132,lolo,0.893425452074198
-3500,145,157,131,NAA,2775,131,132,lomed,0.8704743362487904
-3500,145,157,131,NAA,2775,131,132,lohi,0.8647684026193058
-3500,145,157,131,NAA,2775,131,132,medlo,0.8757180986063922
-3500,145,157,131,NAA,2775,131,132,medmed,0.8572482648138894
-3500,145,157,131,NAA,2775,131,132,medhi,0.8113122421196498
-3500,145,157,131,NAA,2775,131,132,hilo,0.8902955641041316
-3500,145,157,131,NAA,2775,131,132,himed,0.8587209497361546
-3500,145,157,131,NAA,2775,131,132,hihi,0.7723578303228004
-3500,146,158,131,NAA,2088,131,132,lolo,0.9006065476528162
-3500,146,158,131,NAA,2088,131,132,lomed,0.8909539605866696
-3500,146,158,131,NAA,2088,131,132,lohi,0.8940436135614511
-3500,146,158,131,NAA,2088,131,132,medlo,0.8934603283487048
-3500,146,158,131,NAA,2088,131,132,medmed,0.8859173285013161
-3500,146,158,131,NAA,2088,131,132,medhi,0.8549269274981969
-3500,146,158,131,NAA,2088,131,132,hilo,0.9006665100009554
-3500,146,158,131,NAA,2088,131,132,himed,0.885287438637089
-3500,146,158,131,NAA,2088,131,132,hihi,0.8396394873918119
-3500,147,159,132,NAA,4306,132,133,lolo,0.8909053072062207
-3500,147,159,132,NAA,4306,132,133,lomed,0.8706521825088972
-3500,147,159,132,NAA,4306,132,133,lohi,0.8668600050473289
-3500,147,159,132,NAA,4306,132,133,medlo,0.8731001708428016
-3500,147,159,132,NAA,4306,132,133,medmed,0.8536423326291921
-3500,147,159,132,NAA,4306,132,133,medhi,0.8125274819513396
-3500,147,159,132,NAA,4306,132,133,hilo,0.8906750217525965
-3500,147,159,132,NAA,4306,132,133,himed,0.8580768929159435
-3500,147,159,132,NAA,4306,132,133,hihi,0.7709437044426132
-3500,148,160,133,NAA,6956,133,31,lolo,0.8384978762481436
-3500,148,160,133,NAA,6956,133,31,lomed,0.8180421155252163
-3500,148,160,133,NAA,6956,133,31,lohi,0.7732045772317522
-3500,148,160,133,NAA,6956,133,31,medlo,0.8230243640817713
-3500,148,160,133,NAA,6956,133,31,medmed,0.795757225142723
-3500,148,160,133,NAA,6956,133,31,medhi,0.7401063231704754
-3500,148,160,133,NAA,6956,133,31,hilo,0.851982789675434
-3500,148,160,133,NAA,6956,133,31,himed,0.8061574725369766
-3500,148,160,133,NAA,6956,133,31,hihi,0.6947389078135825
-3500,149,161,133,NAA,10808,133,134,lolo,0.9117277056892464
-3500,149,161,133,NAA,10808,133,134,lomed,0.899969014861335
-3500,149,161,133,NAA,10808,133,134,lohi,0.8979443210664669
-3500,149,161,133,NAA,10808,133,134,medlo,0.8996670156247034
-3500,149,161,133,NAA,10808,133,134,medmed,0.8829671105695723
-3500,149,161,133,NAA,10808,133,134,medhi,0.8571965502149613
-3500,149,161,133,NAA,10808,133,134,hilo,0.9172230484650956
-3500,149,161,133,NAA,10808,133,134,himed,0.8904713316770032
-3500,149,161,133,NAA,10808,133,134,hihi,0.826079719396523
-3500,150,162,134,NAA,4261,134,34,lolo,0.9284860436313218
-3500,150,162,134,NAA,4261,134,34,lomed,0.9228725945736308
-3500,150,162,134,NAA,4261,134,34,lohi,0.9010852856401054
-3500,150,162,134,NAA,4261,134,34,medlo,0.9240339187233988
-3500,150,162,134,NAA,4261,134,34,medmed,0.9159302580068772
-3500,150,162,134,NAA,4261,134,34,medhi,0.8954372840822513
-3500,150,162,134,NAA,4261,134,34,hilo,0.9314027315761614
-3500,150,162,134,NAA,4261,134,34,himed,0.9187411840066624
-3500,150,162,134,NAA,4261,134,34,hihi,0.8803851703273468
-3500,151,163,134,NAA,5058,134,35,lolo,0.9451290639545552
-3500,151,163,134,NAA,5058,134,35,lomed,0.9385083296059896
-3500,151,163,134,NAA,5058,134,35,lohi,0.936533492681857
-3500,151,163,134,NAA,5058,134,35,medlo,0.9370920670307404
-3500,151,163,134,NAA,5058,134,35,medmed,0.9279253964141948
-3500,151,163,134,NAA,5058,134,35,medhi,0.9129455746808324
-3500,151,163,134,NAA,5058,134,35,hilo,0.9478071944692968
-3500,151,163,134,NAA,5058,134,35,himed,0.93205536349718765
-3500,151,163,134,NAA,5058,134,35,hihi,0.8921891906061541
-3500,152,164,144,NAA,3332,144,135,lolo,0.8615242539410938
-3500,152,164,144,NAA,3332,144,135,lomed,0.8421389033029661
-3500,152,164,144,NAA,3332,144,135,lohi,0.8387147165445241
-3500,152,164,144,NAA,3332,144,135,medlo,0.843809542917321
-3500,152,164,144,NAA,3332,144,135,medmed,0.8200930665268585
-3500,152,164,144,NAA,3332,144,135,medhi,0.7748687231092004
-3500,152,164,144,NAA,3332,144,135,hilo,0.870338542275645
-3500,152,164,144,NAA,3332,144,135,himed,0.8301134187528741
-3500,152,164,144,NAA,3332,144,135,hihi,0.7251622478968807
-3500,153,165,135,NAA,3743,135,136,lolo,0.8711573349187346
-3500,153,165,135,NAA,3743,135,136,lomed,0.8531452555752506
-3500,153,165,135,NAA,3743,135,136,lohi,0.8503402418511244
-3500,153,165,135,NAA,3743,135,136,medlo,0.8540195884190823
-3500,153,165,135,NAA,3743,135,136,medmed,0.8316456477551556
-3500,153,165,135,NAA,3743,135,136,medhi,0.7902369836803146
-3500,153,165,135,NAA,3743,135,136,hilo,0.8790344860227898
-3500,153,165,135,NAA,3743,135,136,himed,0.8416561162454478
-3500,153,165,135,NAA,3743,135,136,hihi,0.7431087885262514
-3500,154,166,136,NAA,3265,136,137,lolo,0.895248657802418
-3500,154,166,136,NAA,3265,136,137,lomed,0.8820885791310246
-3500,154,166,136,NAA,3265,136,137,lohi,0.8817964663059239
-3500,154,166,136,NAA,3265,136,137,medlo,0.8808011744068662
-3500,154,166,136,NAA,3265,136,137,medmed,0.8618314935223809
-3500,154,166,136,NAA,3265,136,137,medhi,0.8310342814065198
-3500,154,166,136,NAA,3265,136,137,hilo,0.9026434295137812
-3500,154,166,136,NAA,3265,136,137,himed,0.870865875651371
-3500,154,166,136,NAA,3265,136,137,hihi,0.7922645976421273
-3500,155,167,137,NAA,3407,137,130,lolo,0.9005630694753423
-3500,155,167,137,NAA,3407,137,130,lomed,0.8880512199523318
-3500,155,167,137,NAA,3407,137,130,lohi,0.8876868519692424
-3500,155,167,137,NAA,3407,137,130,medlo,0.8865848022465735
-3500,155,167,137,NAA,3407,137,130,medmed,0.8684153082281689
-3500,155,167,137,NAA,3407,137,130,medhi,0.8394353479790498
-3500,155,167,137,NAA,3407,137,130,hilo,0.9073398742949508
-3500,155,167,137,NAA,3407,137,130,himed,0.8773422196069239
-3500,155,167,137,NAA,3407,137,130,hihi,0.8026288953033315
-3500,156,168,136,NAA,6624,136,130,lolo,0.8887483768783991
-3500,156,168,136,NAA,6624,136,130,lomed,0.8720522899157813
-3500,156,168,136,NAA,6624,136,130,lohi,0.8734216243401224
