channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
207,220,184,0.4897443860795142,-1,-1,0.48250155917104753,0.46511374232261216,0.46998701724558056,0.5187729255017773,0.4644331926170027,0.4703587491431277
208,221,183,0.4808434730287007,-1,-1,0.4716989882617574,0.4539430747225132,0.46431777622449855,0.526485501133004,0.46502698179126783,0.4570500708712039
209,222,185,0.4971728922436808,-1,-1,0.4891882937972035,0.4729955775430353,0.47708599944776847,0.5295109884435462,0.47329802966313345,0.47519174358734523
210,223,186,0.5316467355615333,-1,-1,0.5205571452366236,0.5037201964078885,0.5024263298018679,0.5680707387846112,0.5080089851317241,0.4953569510869708
211,224,185,0.514775472196223,-1,-1,0.5026343771973033,0.48592373172680503,0.4899040551678278,0.5625261999732548,0.4983928304814971,0.4778938564411118
212,225,187,0.5409573296173938,-1,-1,0.5275708789198069,0.5093950585338111,0.5088734758550714,0.5859835286730757,0.5208271925545288,0.49482017101656567
213,226,113,0.5907100379498297,-1,-1,0.5688473566077973,0.5335132441160446,0.534682961209643,0.6291395162101129,0.5607470168438402,0.5064571044715168
214,227,188,0.562870810501273,-1,-1,0.5461542200417056,0.5138334279798663,0.5122739957938719,0.601680845457094,0.5332512947954494,0.4903640385995406
215,228,189,0.5258117594010377,-1,-1,0.5132072549332435,0.4851220071267958,0.48454119876033824,0.5635823268332253,0.49855324011041313,0.4697698023224671
216,229,190,0.4993051339642068,-1,-1,0.48953289092594887,0.4631466755715948,0.46641195582373823,0.535074677032291,0.4730315759809076,0.45680692044474014
217,230,191,0.4785564661017366,-1,-1,0.469168512464847,0.44388357173405335,0.4507595834262626,0.5128824219917729,0.4531507869338222,0.4456659383833774
218,231,192,0.3088393431485635,-1,-1,0.31361452222621533,0.28687659450340863,0.35231670987451547,0.3753376804989967,0.3343438911701748,0.3057568875840301
219,232,72,0.48677864689828815,-1,-1,0.47924050392070777,0.45797576364772563,0.4650120572437898,0.5065512278673779,0.45840919314232553,0.4698931418552419
220,233,117,0.7418146235851624,-1,-1,0.7066169830556797,0.669229574736114,0.7070041763236103,0.7737686669505888,0.730918245195355,0.6649985383247629
